STATIONS_ID, MESS_DATUM,date, QUALITAETS_NIVEAU, LUFTTEMPERATUR,DAMPFDRUCK,BEDECKUNGSGRAD,LUFTDRUCK_STATIONSHOEHE,REL_FEUCHTE, WINDGESCHWINDIGKEIT, LUFTTEMPERATUR_MAXIMUM,LUFTTEMPERATUR_MINIMUM,LUFTTEMP_AM_ERDB_MINIMUM, WINDSPITZE_MAXIMUM, NIEDERSCHLAGSHOEHE,NIEDERSCHLAGSHOEHE_IND,SONNENSCHEINDAUER, SCHNEEHOEHE,eor
1766,20121122,11/22/12,3,8.3,8.5,1.9,1013.86,77.75,3.9,12,3.1,0.7,12.8,0,0,6.983,0,eor
1766,20121123,11/23/12,3,5.9,8.4,5.5,1010.24,90.17,2.5,8.5,2.9,1,7.1,2.2,6,0,0,eor
1766,20121124,11/24/12,3,7.5,9.9,7.7,1010.93,95.42,1.4,9.4,6.3,5.3,6.2,2.4,6,0.033,0,eor
1766,20121125,11/25/12,3,10.6,8.8,6,1001.56,69.08,6.7,13.9,8.2,6.5,23.5,0,6,3.383,0,eor
1766,20121126,11/26/12,3,6.3,8.6,4.8,999.76,89.21,2.3,8.8,3.5,-0.3,7.5,2,6,1.083,0,eor
1766,20121127,11/27/12,3,7.2,8.6,7,998.18,85.17,1.7,9.9,3.2,1.1,5.8,0,6,0.167,0,eor
1766,20121128,11/28/12,3,3.7,7.8,7.1,999.58,97.79,1.5,5.6,1.3,0,8.4,0,6,0,0,eor
1766,20121129,11/29/12,3,3.4,6.5,7,997.86,84.17,3.5,4.3,0.7,-1.5,9.4,0,6,0,0,eor
1766,20121130,11/30/12,3,0.3,6,6.4,1002.91,95.75,1.5,1.9,-2,-4.2,5.3,0,6,0,0,eor
1766,20121201,12/1/12,3,2.7,6.6,7.4,1004.42,89.08,4,4.2,1.1,0.6,8.8,3.8,8,0,0,eor
1766,20121202,12/2/12,3,2.5,6.5,7.7,1002.81,89.17,3.1,3.8,0.9,-0.1,9.3,0.1,8,0,0,eor
1766,20121203,12/3/12,3,2.1,6.6,6.5,1002.1,91.96,3.5,5.2,-1,-4.2,9.3,1.6,8,0,0,eor
1766,20121204,12/4/12,3,3.6,7,5.6,990.54,88.33,5.1,5.3,0.8,-1.5,17.5,3.2,8,0.583,0,eor
1766,20121205,12/5/12,3,1,5.5,5.1,995.51,83.79,2.7,3.2,-1,-3.1,14.1,0,8,4.517,0,eor
1766,20121206,12/6/12,3,0,5,3.7,1005.43,82.67,4.2,1.8,-1.5,-2.7,13.7,0,7,5.033,0,eor
1766,20121207,12/7/12,3,0,4.3,6.1,999.88,70.46,3.7,1.7,-3.3,-7,12.9,0,7,0.95,0,eor
1766,20121208,12/8/12,3,-3.6,3.9,3.6,1014.2,82.96,1.5,-0.1,-7.6,-10.5,6.3,1.4,8,4.7,0,eor
1766,20121209,12/9/12,3,2.1,6.5,7.3,1003.95,91.29,5.8,5.1,-1.4,-1.4,14.6,11.2,8,0,2,eor
1766,20121210,12/10/12,3,2,6.1,7.3,1003.52,86.63,5.3,4.2,0.3,-0.2,16.6,0.6,8,0,0,eor
1766,20121211,12/11/12,3,-0.8,4.7,5.2,1017.65,82.04,3.1,0.5,-3.1,-5.4,9.8,1.4,7,5.117,1,eor
1766,20121212,12/12/12,3,-0.3,5.6,6.5,1012.94,92.79,2.9,1,-3.9,-8.5,6.7,1,7,0,4,eor
1766,20121213,12/13/12,3,-2.7,4.2,6.1,1004.83,84.08,1.7,-0.7,-3.7,-5.5,4.9,0.4,8,1.533,5,eor
1766,20121214,12/14/12,3,2,6.4,7.5,993.49,89.5,3,7.5,-2.2,-2.2,8.9,7.5,6,0.467,3,eor
1766,20121215,12/15/12,3,8.1,9,6.2,991.7,83.46,3.4,9.2,5.8,2.7,9,1.1,6,0.167,0,eor
1766,20121216,12/16/12,3,7.2,9.1,7.1,996.78,89.75,3,8.1,6.1,5.2,7.7,0.9,6,0,0,eor
1766,20121217,12/17/12,3,6.3,9,7.3,997.77,94.38,2.1,8.5,4.5,1.9,5.4,3.3,6,0,0,eor
1766,20121218,12/18/12,3,5.8,8.6,7.6,1006.49,93.13,1.6,6.5,4.6,3.7,5.4,0.2,6,0,0,eor
1766,20121219,12/19/12,3,4.6,8.1,7,1016.46,95.58,1,5.6,2,-0.7,4,0,6,0,0,eor
1766,20121220,12/20/12,3,3.1,6.2,5.4,1010.02,81.67,3.1,4.8,1.6,-0.8,11.1,3.4,8,1.05,0,eor
1766,20121221,12/21/12,3,1.2,6.3,7.7,1005.38,94.17,2.1,2.1,0.8,0.3,7.6,3.8,8,0,0,eor
1766,20121222,12/22/12,3,5.1,8.3,7.7,1006.29,94,2.3,7.2,1.3,1.2,7.7,16.5,6,0,0,eor
1766,20121223,12/23/12,3,9.7,11.1,7.9,997.66,91.33,4.6,13.2,5.3,5,13.3,5.5,6,0,0,eor
1766,20121224,12/24/12,3,9.7,10.4,7.1,997.97,86.96,4.2,13.1,7.3,6.9,17.1,2.2,6,0,0,eor
1766,20121225,12/25/12,3,9.5,9.9,7.2,991.98,82.67,5.7,12.2,5.9,5.1,18,6.5,6,0,0,eor
1766,20121226,12/26/12,3,7.4,8.7,6.8,998.84,84.17,5.4,8.8,6.5,5.4,14.9,5.6,6,0.567,0,eor
1766,20121227,12/27/12,3,7.2,8.8,7,997.2,86.04,4.8,8.9,2.6,0.9,19.1,3.7,6,0.05,0,eor
1766,20121228,12/28/12,3,2.2,6.4,5.4,1016.12,87.04,2.6,8.2,-2.9,-5.8,8.9,0.2,6,1.75,0,eor
1766,20121229,12/29/12,3,10,9.7,7,1006.85,78.96,4.8,12,8.1,7,12.3,0.2,6,2.433,0,eor
1766,20121230,12/30/12,3,7.9,8.1,5.8,1005,75.38,6.9,11.5,6.2,4.6,15.1,1.3,6,1.367,0,eor
1766,20121231,12/31/12,3,9.4,8.6,7.1,1003.73,72.79,7.3,10.2,8.2,7.1,15.8,3.6,6,0,0,eor
1766,20130101,1/1/13,3,6.6,8.8,6.2,997.9,89.54,4.5,8.5,3.8,2,10.4,7.5,6,0,0,eor
1766,20130102,1/2/13,3,5.7,7.9,6.8,1014.07,86.29,4.4,7,4,2.6,9.1,0.7,6,0.317,0,eor
1766,20130103,1/3/13,3,9,10.6,7.8,1021.58,92.17,5.4,10.8,6.2,5.7,10.2,0.4,6,0,0,eor
1766,20130104,1/4/13,3,9.2,10.9,8,1026.25,93.63,5.6,10.1,8.2,7.9,12,0.1,6,0,0,eor
1766,20130105,1/5/13,3,8,9.7,7.4,1025.85,90.38,3.8,8.9,6.6,6.3,9.2,0.1,6,0,0,eor
1766,20130106,1/6/13,3,7.8,9.6,7.6,1022.56,90.38,3.7,9.2,6.6,6.3,9.9,0,6,0.017,0,eor
1766,20130107,1/7/13,3,7.4,9.4,7.4,1021.38,91.67,2.2,8,6.7,6.3,5.7,0,6,0,0,eor
1766,20130108,1/8/13,3,6.8,8.9,7.9,1018,90.25,3.6,7.6,6,5.6,7.6,1.2,6,0,0,eor
1766,20130109,1/9/13,3,6,8.8,8,1012.52,94,3.8,6.9,5.5,5,7.8,8.4,6,0,0,eor
1766,20130110,1/10/13,3,4,7.2,6.7,1005.97,87.46,4,6.4,-0.3,-1.7,10,2.8,6,0.883,0,eor
1766,20130111,1/11/13,3,-0.6,5,5.8,1010.65,86.33,1.2,1,-2.6,-4.8,3.7,0,7,0.717,0,eor
1766,20130112,1/12/13,3,-1.4,4.7,3.9,1012.75,85.58,1.1,1.2,-4.2,-7.3,4,0,0,4.083,0,eor
1766,20130113,1/13/13,3,-2.8,4.3,5.2,1012.85,87.08,2.3,-0.3,-6.3,-8.9,6.4,0.4,7,0.133,0,eor
1766,20130114,1/14/13,3,-4.3,3.9,5.8,1007.41,87.63,1.7,-2.2,-7.9,-11.8,5.2,0,7,0,1,eor
1766,20130115,1/15/13,3,-4.5,3.9,6.3,1001.32,89.63,2.6,-2.8,-7.7,-9.4,6.9,3.1,7,0,1,eor
1766,20130116,1/16/13,3,-4.3,4,7.8,1004.75,90.29,2.9,-3.3,-5.1,-5.5,6.1,0,7,0,7,eor
1766,20130117,1/17/13,3,-3.1,4.2,7.8,1011.53,86.67,2.3,-1.6,-5,-6.7,6,0,7,0,8,eor
1766,20130118,1/18/13,3,-2.2,4.4,7.4,1005.32,83.83,2.2,-0.2,-4,-8.8,7,0,7,0.217,8,eor
1766,20130119,1/19/13,3,-4.9,3.2,7.1,995.77,74.58,3.5,-3.3,-6.2,-6.6,10,0,7,3.233,7,eor
1766,20130120,1/20/13,3,-5.1,3.4,7.7,992.11,81.83,4,-3.2,-6.6,-6.7,11.4,3.5,7,0,6,eor
1766,20130121,1/21/13,3,-3.6,4.3,7.6,993.78,91.63,2.7,-2.9,-3.9,-5.8,8.2,3.4,7,0,12,eor
1766,20130122,1/22/13,3,-4.2,3.7,7,999.68,82.25,1.9,-3,-5.2,-5.8,5.7,0,7,0,17,eor
1766,20130123,1/23/13,3,-5.6,3.3,6.7,1004.12,82.04,2.3,-3.8,-11.7,-19.2,4.8,0,0,0.05,16,eor
1766,20130124,1/24/13,3,-4.6,3.8,6.8,1009.56,86.21,2,-2,-12,-18.9,6.5,0,7,0,15,eor
1766,20130125,1/25/13,3,-5.1,3.6,6.3,1012.93,86.54,1.5,-2.5,-9.9,-17,6,0,0,0,13,eor
1766,20130126,1/26/13,3,-3.8,4,6.5,1004.6,84.79,2.9,1,-8.6,-11,8.9,0.2,7,0.9,12,eor
1766,20130127,1/27/13,3,2.9,6.3,6.7,996.98,83.79,4.7,4.8,1,0.7,12.8,1,8,0,10,eor
1766,20130128,1/28/13,3,3.4,6.6,4.9,1003.34,85.58,3.9,5,0.8,-2.3,12.5,2.7,6,2.017,3,eor
1766,20130129,1/29/13,3,9.2,10.6,7.5,999.21,89.79,5.7,12.6,4.1,3.2,15.4,1.9,6,0,0,eor
1766,20130130,1/30/13,3,10.7,10.4,6.6,997.97,79.67,9.1,13.5,7.4,5.8,20.7,7,6,0.583,0,eor
1766,20130131,1/31/13,3,7,7.6,5,1003.12,75.46,8.9,8,5.8,4.7,18.8,5.1,8,0,0,eor
1766,20130201,2/1/13,3,5.4,7.6,7.5,994.5,85.46,4.3,7.4,1.9,1.6,14.1,6.7,6,0,0,eor
1766,20130202,2/2/13,3,3.1,6.3,5.8,997.64,83.67,4.3,5.3,1.2,-0.5,14.9,0.5,8,2.733,0,eor
1766,20130203,2/3/13,3,3.6,6.4,7.3,1006.61,80.54,5.7,6.5,1.4,1,14.7,4.7,6,0.133,0,eor
1766,20130204,2/4/13,3,7.2,8,6.5,1000.23,78.71,6.4,9.4,5.6,4.6,14.9,1.1,6,1.267,0,eor
1766,20130205,2/5/13,3,2.9,6.2,6,991.74,83,5.7,6.1,0,-1.6,18.2,6.6,8,0.667,0,eor
1766,20130206,2/6/13,3,1.6,5.7,5.3,993.02,83.88,2.5,4.9,-1.2,-3,6.3,1.6,8,5.417,0,eor
1766,20130207,2/7/13,3,0.8,5.7,5.7,1002.33,88.13,2.3,3.7,-2.1,-4,7.1,2.2,8,0.633,0,eor
1766,20130208,2/8/13,3,-0.6,5.3,7.7,1007.47,91.13,1.6,0.4,-2,-7,5.6,0,7,0,7,eor
1766,20130209,2/9/13,3,-2.1,4.9,5.6,1012.39,92.92,1.2,1.9,-5.1,-8.8,5.6,0.4,7,1.4,4,eor
1766,20130210,2/10/13,3,-1.6,4,3.8,1005.92,75.54,2.9,1.7,-4,-6,9,0,0,7.55,2,eor
1766,20130211,2/11/13,3,-1.3,3.5,5.3,1000.12,63.58,3.9,1,-3.1,-4.2,12.7,0,0,8.25,0,eor
1766,20130212,2/12/13,3,-0.5,4,6.9,1008.35,68.96,2.9,1.3,-1.9,-3.6,9.1,0.1,7,0.617,0,eor
1766,20130213,2/13/13,3,-1.1,4.5,4.8,1018.12,80.79,1.5,1.9,-5.1,-8.2,4.5,0,7,3.367,1,eor
1766,20130214,2/14/13,3,-1.2,4.1,4.9,1012.99,74.13,3.3,2,-4.2,-6.4,11,1.1,7,2.217,0,eor
1766,20130215,2/15/13,3,1.3,6.5,7.9,1011.2,96.08,1.8,2.8,-0.7,-0.8,4.2,1.7,8,0,2,eor
1766,20130216,2/16/13,3,3.2,7.5,7.9,1016.91,96.75,1.7,5,1.6,0.6,4.6,0,6,0,0,eor
1766,20130217,2/17/13,3,1.8,6.3,5.8,1018.43,90.88,1.1,4.5,-3.3,-4.8,4.5,0,0,0.15,0,eor
1766,20130218,2/18/13,3,0.4,5.5,6.8,1015.8,88,0.5,4.8,-4.1,-4.6,2.4,0,7,0,0,eor
1766,20130219,2/19/13,3,1.9,6,7.3,1011.5,85.25,3,3.1,0.3,-0.5,7.9,2,8,0,0,eor
1766,20130220,2/20/13,3,-0.7,4.5,4.6,1018.84,77.5,3.1,0.9,-3.5,-5.8,7.5,0,7,2.717,0,eor
1766,20130221,2/21/13,3,-0.9,4.2,7.4,1018.23,73.92,4.3,0.2,-1.7,-2.5,9.3,0,7,0,0,eor
1766,20130222,2/22/13,3,-2.5,3.8,6,1013.48,75.25,3.8,-1.4,-4.3,-6,8.7,0,7,0.217,0,eor
1766,20130223,2/23/13,3,-2.2,4.1,6.3,1010.51,77.67,5.2,0,-5.2,-7.2,12.9,0.7,7,0,0,eor
1766,20130224,2/24/13,3,0.2,5.7,7.9,1010.06,91.96,3.9,1.1,-0.8,-0.9,9.6,0.6,7,0,2,eor
1766,20130225,2/25/13,3,1.3,6.3,8,1016.2,93.25,3.6,1.9,0.7,0.4,8.2,0.9,8,0,1,eor
1766,20130226,2/26/13,3,1.9,6.5,7.3,1025.11,92,3.1,3.6,0.5,0.2,7.8,0,6,0,0,eor
1766,20130227,2/27/13,3,0.9,5.6,7.5,1026.41,86.67,2.6,1.8,0.2,0,7.1,0,6,0,0,eor
1766,20130228,2/28/13,3,1.7,5.6,7.6,1022.15,81.29,1.4,3.9,0.5,0.1,5.3,0.1,6,0.017,0,eor
1766,20130301,3/1/13,3,2.6,5.9,7.2,1019.32,80.63,2.7,4.1,1.4,0.9,7,0,0,0,0,eor
1766,20130302,3/2/13,3,2.2,5.1,6.5,1018.9,71.25,2.2,4.3,-0.3,-2.4,6.6,0.1,6,2.65,0,eor
1766,20130303,3/3/13,3,3,6,7.3,1017.22,79.58,2,5.6,-1.2,-4.1,5.7,0,6,0,0,eor
1766,20130304,3/4/13,3,4.2,5.3,0.1,1013.18,66.67,2.1,11.4,-2.4,-5.4,6.8,0,0,10.25,0,eor
1766,20130305,3/5/13,3,6.3,5.2,0.7,1004.22,57.29,1.7,14.6,0.7,-3.1,5.3,0,0,10.317,0,eor
1766,20130306,3/6/13,3,8.6,5.7,5,998.18,54.71,1.6,17.2,1.1,-2.1,6.2,0,0,6.817,0,eor
1766,20130307,3/7/13,3,7.2,7,7.5,995.05,69.38,2.8,10.4,4.2,0.1,9.3,0.1,6,0,0,eor
1766,20130308,3/8/13,3,6.2,8.2,7.6,995.13,85.88,3.2,8,3.4,3.1,9.4,5.4,6,0.05,0,eor
1766,20130309,3/9/13,3,3.9,7.6,7.5,993.43,93.67,2.6,5.2,3,2.7,8,13.4,8,0,0,eor
1766,20130310,3/10/13,3,-0.2,5.4,7.6,995.59,88.17,4.6,3.3,-2.7,-2.7,10.4,1.5,7,0,0,eor
1766,20130311,3/11/13,3,-2.9,4,7.3,1001.55,80.96,4.5,-2.1,-4,-3.6,10.2,0.2,7,0.083,1,eor
1766,20130312,3/12/13,3,-3.8,3.4,6,1000.37,73.67,4.8,-1.6,-7.5,-9.9,10.7,0,0,0.733,2,eor
1766,20130313,3/13/13,3,-3.7,3.7,3.1,1000.1,79.33,1.5,0.7,-9.7,-11.9,6.1,0.2,7,5.767,1,eor
1766,20130314,3/14/13,3,-2.8,3.9,4.2,1005.5,79.71,1.9,1.1,-6.4,-8.8,8.7,0.2,7,3.55,1,eor
1766,20130315,3/15/13,3,-1.5,4,5.2,1008.78,73.79,2.2,3.4,-7.7,-9.6,7.1,0.4,8,6.083,0,eor
1766,20130316,3/16/13,3,4.1,4.6,7,1003.63,58.38,4.3,8.9,-0.1,-0.4,10.1,0.1,8,3.183,1,eor
1766,20130317,3/17/13,3,2.7,5.8,6.7,993.97,78.54,3.2,6.3,0.2,0,8.4,3,8,0.533,0,eor
1766,20130318,3/18/13,3,5.6,6.2,5.3,988.13,70.42,2.6,10.5,1.2,0.3,8.1,0,0,7.05,0,eor
1766,20130319,3/19/13,3,1.3,5.3,7,993.2,78.75,2.2,2.9,-0.1,-0.1,6.3,0,0,0,0,eor
1766,20130320,3/20/13,3,0.2,5.1,7.4,999.41,82.58,3.3,2.1,-0.8,-1.1,9.8,1.5,7,0.517,0,eor
1766,20130321,3/21/13,3,0.3,5.2,6.9,1011.85,83.08,1.8,1.9,-1.6,-3.4,5,0.1,7,0.883,1,eor
1766,20130322,3/22/13,3,-0.2,4.3,6.5,1013.75,72.5,3.4,1.3,-1.6,-4.3,12.6,0,0,0.617,0,eor
1766,20130323,3/23/13,3,-2.3,2.7,6.9,1013.38,52.42,5.5,-0.4,-4.9,-5.8,15.6,0,0,2.55,0,eor
1766,20130324,3/24/13,3,-2.4,1.7,5,1013.05,33.5,5.5,1.8,-6.1,-7.4,15.9,0,0,9.75,0,eor
1766,20130325,3/25/13,3,-1.2,2.6,3.4,1011.28,47.17,5,2.5,-4.3,-5.2,15.4,0,0,10.85,0,eor
1766,20130326,3/26/13,3,-0.3,2.8,2.2,1009.3,48.08,4.2,4,-4.2,-5.7,13.8,0,0,11.55,0,eor
1766,20130327,3/27/13,3,0.1,2.9,3.6,1007.19,48.54,3.3,5,-4.7,-6.9,10.2,0,0,10.333,0,eor
1766,20130328,3/28/13,3,-1,4.2,4.8,1004.48,73.25,2.6,1.9,-3.8,-7.8,7.7,0.6,8,1.917,0,eor
1766,20130329,3/29/13,3,-1,5.1,7.1,1002.24,88.88,1.8,1,-3.9,-6.8,5.1,0.1,8,0,2,eor
1766,20130330,3/30/13,3,-1,4.8,5.8,1002.7,85.79,1.4,3.6,-6,-9,6.9,0,8,0.533,0,eor
1766,20130331,3/31/13,3,0.4,4.8,6.1,1006.81,76.58,2.5,3.3,-2.4,-6.4,6.7,0,7,1.833,0,eor
1766,20130401,4/1/13,3,1.3,3.7,1.4,1006.26,59.67,2.3,6.8,-5.4,-9.2,9.2,0,0,11.3,0,eor
1766,20130402,4/2/13,3,2,3.4,1.4,1008.23,50.96,3.9,7.6,-3.3,-7.1,13.2,0,0,12.233,0,eor
1766,20130403,4/3/13,3,2.7,3.7,5.5,1011.23,50.21,4.2,5.9,0.2,-1.1,12.9,0,0,7.767,0,eor
1766,20130404,4/4/13,3,3,4.5,6.7,1007.75,59.79,3.5,6.6,0.9,0.6,10.3,0,0,1.8,0,eor
1766,20130405,4/5/13,3,2.6,5.4,7.2,1006.52,73.58,3.5,3.9,1.3,1.3,9.5,0,8,0,0,eor
1766,20130406,4/6/13,3,3.9,4.8,6.3,1013.55,61.46,3.4,8.6,-0.4,-5.1,8.2,0,7,0.917,0,eor
1766,20130407,4/7/13,3,2.8,4.2,2.9,1014.48,62.54,1.4,10.3,-4.2,-8,4.7,0,6,9.567,0,eor
1766,20130408,4/8/13,3,5.8,4.2,5.3,1002.32,47.42,2.6,11.1,-0.2,-6.2,9.9,1.2,6,6.3,0,eor
1766,20130409,4/9/13,3,6.7,7.5,6.7,995.49,77.17,2.1,11.3,3,2.1,7.8,3.6,6,3.533,0,eor
1766,20130410,4/10/13,3,7,8.8,6.5,997.75,87.08,2.1,10.8,2.4,-0.3,6.5,5.8,6,0.167,0,eor
1766,20130411,4/11/13,3,9.1,10,7.5,993.11,86.33,3.2,12,4.3,3.7,11.5,5.1,6,0.083,0,eor
1766,20130412,4/12/13,3,9,9.3,6.9,995.19,81.33,3.9,15.1,5.4,5.1,11.6,2.4,6,1.817,0,eor
1766,20130413,4/13/13,3,10.3,8.5,7,1008.66,69.04,5,13.9,7.2,5,13.4,0,6,2.833,0,eor
1766,20130414,4/14/13,3,14.7,11.6,6.7,1014.77,69.33,3.2,19.1,10.6,9.4,7.9,0,6,1.317,0,eor
1766,20130415,4/15/13,3,14.9,11.9,4.9,1013.04,72.54,2.2,21.8,10.5,7.9,8.5,1.3,6,6.033,0,eor
1766,20130416,4/16/13,3,14.6,10.4,5.9,1012.67,66.75,3.8,20,6.8,5,13.3,0.3,6,4.85,0,eor
1766,20130417,4/17/13,3,15.1,12.8,7.1,1013.15,75.88,3,20.9,10.3,9.4,7.8,0,6,3.05,0,eor
1766,20130418,4/18/13,3,15.2,7.5,4.2,1008.29,43.5,7,17.7,10.2,7.2,16.9,0,0,9.1,0,eor
1766,20130419,4/19/13,3,9.3,7.8,4.3,1017.03,66.67,4.6,12.7,2.7,-0.9,9.5,0.1,6,4.05,0,eor
1766,20130420,4/20/13,3,6.1,6,2.3,1024.22,66.63,3.5,11.2,-0.2,-4.5,12.6,0,0,12.167,0,eor
1766,20130421,4/21/13,3,10.4,7.1,5.2,1013.8,58.88,2.1,16.1,1.7,-3.1,6.3,0,0,6.867,0,eor
1766,20130422,4/22/13,3,11.2,5.7,5.2,1010.28,45.04,2.8,16,6.3,4,8.4,0,0,10.083,0,eor
1766,20130423,4/23/13,3,11.5,9.4,6.8,1013.4,68.88,4.7,14.7,6.3,2,10.6,0,6,0.717,0,eor
1766,20130424,4/24/13,3,14,10.1,4.5,1018.01,66.42,3.1,22.2,3.8,0.4,9.6,0,6,10.583,0,eor
1766,20130425,4/25/13,3,16.4,12.3,4.9,1015.47,67.42,1.6,22.9,10.7,6.5,7.3,0,6,4.433,0,eor
1766,20130426,4/26/13,3,9.6,10.7,6.6,1004.14,88.46,2.7,15.1,5.5,4,11,7.9,6,0.933,0,eor
1766,20130427,4/27/13,3,6.2,7.2,6.5,1005.55,76.08,3.5,9.2,1.8,-2.3,8.6,0,6,0.05,0,eor
1766,20130428,4/28/13,3,6.8,6.1,4.7,1010.04,65.42,1.7,12.4,-0.1,-3.4,5.7,0,0,6.4,0,eor
1766,20130429,4/29/13,3,8.5,7.6,4.5,1010.3,68.67,4.2,11.2,2.7,-0.6,12.9,0.3,6,3.667,0,eor
1766,20130430,4/30/13,3,8.8,6.8,5.8,1016.9,63.67,2.6,15.4,1.1,-1.7,9.6,0,0,7.65,0,eor
1766,20130501,5/1/13,3,11.1,7.6,3.7,1017.12,59.75,2.5,17.6,3.2,0.5,9,0,0,8.25,0,eor
1766,20130502,5/2/13,3,12.4,9.7,6.2,1014.39,68,2.5,16.4,8.8,4.6,9,0,0,0.283,0,eor
1766,20130503,5/3/13,3,13.6,8.8,6.1,1011.4,57.21,1.5,19.3,7.1,2.8,5.6,0,0,6.017,0,eor
1766,20130504,5/4/13,3,13,8.6,0.9,1011.16,61.75,2.9,20.1,4.3,1,10.5,0,0,12.75,0,eor
1766,20130505,5/5/13,3,13.4,8.7,2.3,1016.6,60.71,1.9,20.6,4.4,1.1,7.4,0,0,13.767,0,eor
1766,20130506,5/6/13,3,16.7,8.6,2.7,1013.53,51.54,1.7,25,5.9,2.1,7.8,0,0,12.717,0,eor
1766,20130507,5/7/13,3,14.7,13.2,6.1,1009.62,78.83,2.5,18.6,8.5,4.3,11.3,0.1,6,3.567,0,eor
1766,20130508,5/8/13,3,15.6,13.9,5.8,1004.92,80.25,2.8,22,10.8,6.1,9.4,2.1,6,4.65,0,eor
1766,20130509,5/9/13,3,14.8,11.7,6,1005.96,71,3.2,19.3,10.1,7.8,11.6,1,6,4.717,0,eor
1766,20130510,5/10/13,3,13.3,9.4,6,1007.07,62.17,4.6,15.9,9.6,5.2,12.6,0,6,3.333,0,eor
1766,20130511,5/11/13,3,11.3,10.1,5.1,1007.14,75.71,3.6,16.3,7.9,4.9,23,6.8,6,3.1,0,eor
1766,20130512,5/12/13,3,10.3,8.9,6.5,1007.05,72.5,4.5,14.5,7.3,6.8,11.6,0.4,6,4.133,0,eor
1766,20130513,5/13/13,3,10.7,10.8,7.1,1005.72,83.21,4.2,14.7,7.9,7.1,11.1,2.1,6,0.417,0,eor
1766,20130514,5/14/13,3,10.7,8.9,7,1002.43,69.17,3.5,13.4,8.2,7.3,9.9,0.2,6,2.7,0,eor
1766,20130515,5/15/13,3,13.2,11.9,6.3,995.16,78.79,2.6,19.1,8.3,4.6,8.7,0.5,6,3.65,0,eor
1766,20130516,5/16/13,3,14.1,13.2,6.3,992.87,82.67,2.5,19.3,7.1,4.2,9.9,2,6,3.583,0,eor
1766,20130517,5/17/13,3,12,12.8,7.8,995.18,91,2.8,13.3,10.1,9.9,6.7,11.8,6,0,0,eor
1766,20130518,5/18/13,3,9.6,10.7,6.8,1002.16,90.04,2.7,12.1,4.1,1.5,8.2,0.6,6,0.017,0,eor
1766,20130519,5/19/13,3,11.3,10.9,2.9,1002.93,81.83,2.6,16.8,2.9,0.5,8.8,0,0,10.517,0,eor
1766,20130520,5/20/13,3,11.7,12.6,6.7,1001.89,91.58,1.8,13.2,7.9,5.5,4.3,1.9,6,0,0,eor
1766,20130521,5/21/13,3,12.9,11.9,7.5,1003.02,81.38,2.8,17.7,9.2,8.9,8.5,8.4,6,3.9,0,eor
1766,20130522,5/22/13,3,8.5,8.6,6.3,1004.41,77.58,4.8,12,2.5,-0.1,11.9,0,6,1.067,0,eor
1766,20130523,5/23/13,3,5.8,7.6,5.8,1002.25,83.08,1.6,8.6,0.7,-1,5.8,0.8,6,0.783,0,eor
1766,20130524,5/24/13,3,7.8,6.7,3.9,1005.49,66.38,1.7,13.8,0.9,-1.6,5.2,0,0,9.783,0,eor
1766,20130525,5/25/13,3,9.4,8.8,6.5,1007.24,75.75,3.6,14.9,4.7,2.6,10.7,3.2,6,5.617,0,eor
1766,20130526,5/26/13,3,9.7,10.7,7.8,1002.78,89.25,5.1,12,8.1,7.9,11.5,0.3,6,0,0,eor
1766,20130527,5/27/13,3,12.9,9.3,5,1002.5,66.29,3.8,19.5,7.5,3.8,9.8,0,0,9.217,0,eor
1766,20130528,5/28/13,3,14.3,9.4,2.5,998.28,61.67,1.7,21.6,5.1,1.7,7,2.1,6,13.983,0,eor
1766,20130529,5/29/13,3,12,12.4,6.3,994.03,87.92,2.6,15.4,9.7,6.6,8,0.4,6,0.483,0,eor
1766,20130530,5/30/13,3,13.1,11.3,7.1,1001.35,75.46,1.8,16.7,10.2,10,8.2,0.1,6,0.483,0,eor
1766,20130531,5/31/13,3,16.6,13,6.2,1002.23,70.88,5.9,22.6,11.4,11.6,14.1,0,6,7.5,0,eor
1766,20130601,6/1/13,3,10.8,11.4,7.8,1009.45,87.83,4.9,12.3,9,8.3,10.5,0,6,0,0,eor
1766,20130602,6/2/13,3,11.7,7.8,6.1,1017.66,59.79,5.1,17.5,7.3,5.4,13,0,0,11.333,0,eor
1766,20130603,6/3/13,3,11.5,8.7,3.9,1021.03,66.5,4.1,17.8,5.1,0.8,10.4,0,0,11.367,0,eor
1766,20130604,6/4/13,3,14.7,9.9,4.4,1016.63,63.04,2.9,22.7,9,6.4,8.1,0,0,9.967,0,eor
1766,20130605,6/5/13,3,17.5,11.9,3.3,1013.08,61.79,1.8,23.8,9.2,4.7,6.2,0,0,9.817,0,eor
1766,20130606,6/6/13,3,18.7,9.7,4.2,1014.42,47.75,1.9,24.8,10,5.5,7,0,0,14.717,0,eor
1766,20130607,6/7/13,3,19.2,10.9,2.6,1014.51,53.79,2.1,26.4,9.8,5.7,8.2,0,0,11.45,0,eor
1766,20130608,6/8/13,3,17.1,12.1,2,1011.71,64.17,3.9,24.4,10.6,8.7,9.3,0,0,13.8,0,eor
1766,20130609,6/9/13,3,14.7,10.8,5.7,1006.67,66.04,4.4,20.9,9.6,8.4,10,0,0,3.867,0,eor
